timestamp,sensor_id,sensor_type,room,sensor_status,duration_seconds,subject_id
2024-03-16 11:38:00,S_cucina_2,PIR,cucina,active,244,2
2024-03-16 12:30:00,S_soggiorno_2,PIR,soggiorno,active,897,2
2024-03-16 12:13:00,S_camera_letto_1,PIR,camera_letto,active,95,2
2024-03-16 12:44:00,S_cucina_2,PIR,cucina,active,105,2
2024-03-16 12:38:00,S_cucina_2,PIR,cucina,active,430,2
2024-03-16 12:15:00,S_cucina_3,PIR,cucina,active,30,2
2024-03-16 13:38:00,S_soggiorno_1,PIR,soggiorno,active,30,2
2024-03-16 14:29:00,S_bagno_1,PIR,bagno,active,30,2
2024-03-16 15:13:00,S_cucina_2,PIR,cucina,active,64,2
2024-03-16 15:56:00,S_soggiorno_2,PIR,soggiorno,active,77,2
2024-03-16 15:52:00,S_cucina_1,PIR,cucina,active,124,2
2024-03-16 15:24:00,S_bagno_1,PIR,bagno,active,345,2
2024-03-16 16:59:00,S_camera_letto_1,PIR,camera_letto,active,178,2
2024-03-16 16:29:00,S_ingresso_2,PIR,ingresso,active,161,2
2024-03-16 16:38:00,S_cucina_1,PIR,cucina,active,350,2
2024-03-16 17:12:00,S_camera_letto_2,PIR,camera_letto,active,729,2
2024-03-16 17:43:00,S_cucina_3,PIR,cucina,active,128,2
2024-03-16 18:37:00,S_cucina_3,PIR,cucina,active,393,2
2024-03-16 18:22:00,S_cucina_1,PIR,cucina,active,123,2
2024-03-16 19:03:00,S_camera_letto_3,PIR,camera_letto,active,157,2
2024-03-16 20:45:00,S_ingresso_1,PIR,ingresso,active,1033,2
2024-03-16 21:07:00,S_soggiorno_1,PIR,soggiorno,active,306,2
2024-03-16 22:34:00,S_soggiorno_2,PIR,soggiorno,active,555,2
2024-03-16 22:23:00,S_soggiorno_1,PIR,soggiorno,active,313,2
2024-03-16 22:00:00,S_cucina_1,PIR,cucina,active,274,2
2024-03-17 06:16:00,S_soggiorno_2,PIR,soggiorno,active,476,2
2024-03-17 06:37:00,S_cucina_1,PIR,cucina,active,423,2
2024-03-17 06:23:00,S_camera_letto_2,PIR,camera_letto,active,336,2
2024-03-17 06:11:00,S_soggiorno_1,PIR,soggiorno,active,457,2
2024-03-17 06:37:00,S_cucina_3,PIR,cucina,active,191,2
2024-03-17 06:54:00,S_camera_letto_1,PIR,camera_letto,active,465,2
2024-03-17 07:22:00,S_ingresso_1,PIR,ingresso,active,140,2
2024-03-17 07:04:00,S_camera_letto_3,PIR,camera_letto,active,94,2
2024-03-17 07:08:00,S_camera_letto_1,PIR,camera_letto,active,417,2
2024-03-17 08:02:00,S_camera_letto_3,PIR,camera_letto,active,835,2
2024-03-17 08:57:00,S_soggiorno_1,PIR,soggiorno,active,138,2
2024-03-17 09:02:00,S_bagno_3,PIR,bagno,active,655,2
2024-03-17 09:58:00,S_camera_letto_2,PIR,camera_letto,active,601,2
2024-03-17 12:40:00,S_soggiorno_2,PIR,soggiorno,active,86,2
2024-03-17 13:26:00,S_ingresso_1,PIR,ingresso,active,152,2
2024-03-17 13:14:00,S_soggiorno_1,PIR,soggiorno,active,793,2
2024-03-17 13:02:00,S_camera_letto_3,PIR,camera_letto,active,178,2
2024-03-17 14:26:00,S_ingresso_2,PIR,ingresso,active,264,2
2024-03-17 14:47:00,S_cucina_3,PIR,cucina,active,790,2
2024-03-17 16:15:00,S_soggiorno_3,PIR,soggiorno,active,283,2
2024-03-17 18:47:00,S_ingresso_1,PIR,ingresso,active,161,2
2024-03-17 18:51:00,S_cucina_2,PIR,cucina,active,153,2
2024-03-17 18:10:00,S_camera_letto_2,PIR,camera_letto,active,40,2
2024-03-17 18:15:00,S_soggiorno_3,PIR,soggiorno,active,158,2
2024-03-17 19:41:00,S_soggiorno_1,PIR,soggiorno,active,97,2
2024-03-17 19:35:00,S_cucina_1,PIR,cucina,active,1265,2
2024-03-17 19:29:00,S_camera_letto_1,PIR,camera_letto,active,131,2
2024-03-17 21:40:00,S_cucina_1,PIR,cucina,active,285,2
2024-03-17 21:27:00,S_cucina_3,PIR,cucina,active,124,2
2024-03-17 21:08:00,S_soggiorno_1,PIR,soggiorno,active,30,2
2024-03-17 22:39:00,S_cucina_1,PIR,cucina,active,605,2
2024-03-18 06:32:00,S_soggiorno_2,PIR,soggiorno,active,154,2
2024-03-18 07:54:00,S_cucina_3,PIR,cucina,active,294,2
2024-03-18 08:12:00,S_ingresso_2,PIR,ingresso,active,418,2
2024-03-18 08:07:00,S_bagno_1,PIR,bagno,active,32,2
2024-03-18 08:56:00,S_ingresso_2,PIR,ingresso,active,172,2
2024-03-18 08:05:00,S_soggiorno_1,PIR,soggiorno,active,126,2
2024-03-18 09:09:00,S_ingresso_3,PIR,ingresso,active,209,2
2024-03-18 09:53:00,S_ingresso_1,PIR,ingresso,active,76,2
2024-03-18 09:03:00,S_camera_letto_2,PIR,camera_letto,active,30,2
2024-03-18 10:07:00,S_bagno_1,PIR,bagno,active,465,2
2024-03-18 12:41:00,S_ingresso_1,PIR,ingresso,active,500,2
2024-03-18 13:04:00,S_camera_letto_3,PIR,camera_letto,active,143,2
2024-03-18 13:42:00,S_soggiorno_3,PIR,soggiorno,active,41,2
2024-03-18 14:38:00,S_camera_letto_3,PIR,camera_letto,active,30,2
2024-03-18 15:09:00,S_soggiorno_3,PIR,soggiorno,active,379,2
2024-03-18 15:00:00,S_soggiorno_2,PIR,soggiorno,active,258,2
2024-03-18 16:27:00,S_camera_letto_2,PIR,camera_letto,active,913,2
2024-03-18 16:49:00,S_bagno_2,PIR,bagno,active,294,2
2024-03-18 16:25:00,S_bagno_3,PIR,bagno,active,30,2
2024-03-18 17:43:00,S_bagno_2,PIR,bagno,active,174,2
2024-03-18 18:16:00,S_ingresso_1,PIR,ingresso,active,397,2
2024-03-18 19:32:00,S_camera_letto_3,PIR,camera_letto,active,386,2
2024-03-18 20:39:00,S_soggiorno_3,PIR,soggiorno,active,589,2
2024-03-18 20:20:00,S_soggiorno_2,PIR,soggiorno,active,508,2
2024-03-18 21:21:00,S_camera_letto_3,PIR,camera_letto,active,58,2
2024-03-18 21:20:00,S_cucina_3,PIR,cucina,active,371,2
2024-03-18 22:10:00,S_cucina_2,PIR,cucina,active,580,2
2024-03-19 06:54:00,S_bagno_1,PIR,bagno,active,132,2
2024-03-19 07:44:00,S_soggiorno_3,PIR,soggiorno,active,225,2
2024-03-19 07:18:00,S_cucina_3,PIR,cucina,active,91,2
2024-03-19 08:29:00,S_bagno_2,PIR,bagno,active,110,2
2024-03-19 09:22:00,S_camera_letto_1,PIR,camera_letto,active,180,2
2024-03-19 10:16:00,S_bagno_3,PIR,bagno,active,59,2
2024-03-19 10:47:00,S_soggiorno_3,PIR,soggiorno,active,339,2
2024-03-19 10:08:00,S_soggiorno_3,PIR,soggiorno,active,259,2
2024-03-19 10:21:00,S_soggiorno_3,PIR,soggiorno,active,55,2
2024-03-19 11:28:00,S_soggiorno_2,PIR,soggiorno,active,45,2
2024-03-19 11:21:00,S_cucina_3,PIR,cucina,active,263,2
2024-03-19 11:03:00,S_soggiorno_3,PIR,soggiorno,active,385,2
2024-03-19 12:16:00,S_cucina_3,PIR,cucina,active,493,2
2024-03-19 12:44:00,S_bagno_3,PIR,bagno,active,117,2
2024-03-19 13:58:00,S_cucina_2,PIR,cucina,active,249,2
2024-03-19 13:08:00,S_cucina_1,PIR,cucina,active,126,2
2024-03-19 13:38:00,S_soggiorno_2,PIR,soggiorno,active,1590,2
2024-03-19 13:28:00,S_camera_letto_2,PIR,camera_letto,active,256,2
2024-03-19 14:39:00,S_soggiorno_1,PIR,soggiorno,active,173,2
2024-03-19 14:56:00,S_bagno_1,PIR,bagno,active,414,2
2024-03-19 14:27:00,S_soggiorno_3,PIR,soggiorno,active,122,2
2024-03-19 14:04:00,S_ingresso_3,PIR,ingresso,active,601,2
2024-03-19 15:29:00,S_cucina_2,PIR,cucina,active,85,2
2024-03-19 17:10:00,S_cucina_2,PIR,cucina,active,510,2
2024-03-19 17:08:00,S_camera_letto_1,PIR,camera_letto,active,325,2
2024-03-19 18:23:00,S_soggiorno_1,PIR,soggiorno,active,1419,2
2024-03-19 18:23:00,S_camera_letto_2,PIR,camera_letto,active,455,2
2024-03-19 18:43:00,S_cucina_1,PIR,cucina,active,191,2
2024-03-19 19:12:00,S_cucina_3,PIR,cucina,active,1125,2
2024-03-19 19:03:00,S_cucina_2,PIR,cucina,active,124,2
2024-03-19 19:08:00,S_cucina_2,PIR,cucina,active,346,2
2024-03-19 19:56:00,S_bagno_2,PIR,bagno,active,1055,2
2024-03-19 20:18:00,S_cucina_1,PIR,cucina,active,253,2
2024-03-19 20:53:00,S_ingresso_2,PIR,ingresso,active,141,2
2024-03-19 20:27:00,S_soggiorno_1,PIR,soggiorno,active,237,2
2024-03-19 21:29:00,S_camera_letto_1,PIR,camera_letto,active,270,2
2024-03-19 21:36:00,S_camera_letto_2,PIR,camera_letto,active,64,2
2024-03-19 22:23:00,S_ingresso_1,PIR,ingresso,active,32,2
2024-03-19 22:53:00,S_camera_letto_3,PIR,camera_letto,active,325,2
2024-03-19 22:53:00,S_ingresso_3,PIR,ingresso,active,1952,2
2024-03-19 22:57:00,S_cucina_3,PIR,cucina,active,777,2
2024-03-20 06:52:00,S_soggiorno_3,PIR,soggiorno,active,146,2
2024-03-20 07:09:00,S_cucina_1,PIR,cucina,active,108,2
2024-03-20 08:49:00,S_camera_letto_1,PIR,camera_letto,active,30,2
2024-03-20 09:12:00,S_cucina_3,PIR,cucina,active,896,2
2024-03-20 09:34:00,S_cucina_2,PIR,cucina,active,228,2
2024-03-20 09:04:00,S_camera_letto_2,PIR,camera_letto,active,271,2
2024-03-20 09:50:00,S_camera_letto_3,PIR,camera_letto,active,302,2
2024-03-20 10:23:00,S_soggiorno_2,PIR,soggiorno,active,30,2
2024-03-20 10:31:00,S_cucina_3,PIR,cucina,active,632,2
2024-03-20 11:19:00,S_soggiorno_1,PIR,soggiorno,active,936,2
2024-03-20 11:26:00,S_soggiorno_2,PIR,soggiorno,active,117,2
2024-03-20 11:37:00,S_camera_letto_2,PIR,camera_letto,active,45,2
2024-03-20 11:47:00,S_camera_letto_2,PIR,camera_letto,active,342,2
2024-03-20 12:37:00,S_cucina_1,PIR,cucina,active,165,2
2024-03-20 14:12:00,S_camera_letto_2,PIR,camera_letto,active,521,2
2024-03-20 14:02:00,S_bagno_2,PIR,bagno,active,609,2
2024-03-20 14:12:00,S_ingresso_1,PIR,ingresso,active,723,2
2024-03-20 14:11:00,S_camera_letto_2,PIR,camera_letto,active,923,2
2024-03-20 15:25:00,S_bagno_2,PIR,bagno,active,63,2
2024-03-20 15:26:00,S_bagno_2,PIR,bagno,active,1368,2
2024-03-20 15:59:00,S_soggiorno_3,PIR,soggiorno,active,49,2
2024-03-20 16:25:00,S_camera_letto_1,PIR,camera_letto,active,1214,2
2024-03-20 17:34:00,S_bagno_3,PIR,bagno,active,30,2
2024-03-20 18:28:00,S_camera_letto_1,PIR,camera_letto,active,100,2
2024-03-20 18:21:00,S_bagno_2,PIR,bagno,active,212,2
2024-03-20 18:29:00,S_camera_letto_3,PIR,camera_letto,active,155,2
2024-03-20 19:25:00,S_bagno_3,PIR,bagno,active,551,2
2024-03-20 20:33:00,S_cucina_1,PIR,cucina,active,274,2
2024-03-20 22:19:00,S_cucina_2,PIR,cucina,active,318,2
2024-03-20 22:42:00,S_camera_letto_1,PIR,camera_letto,active,106,2
2024-03-20 22:45:00,S_soggiorno_2,PIR,soggiorno,active,44,2
2024-03-21 06:37:00,S_soggiorno_1,PIR,soggiorno,active,703,2
2024-03-21 06:10:00,S_soggiorno_1,PIR,soggiorno,active,742,2
2024-03-21 06:16:00,S_bagno_2,PIR,bagno,active,213,2
2024-03-21 07:21:00,S_ingresso_3,PIR,ingresso,active,55,2
2024-03-21 08:48:00,S_soggiorno_3,PIR,soggiorno,active,231,2
2024-03-21 09:05:00,S_bagno_3,PIR,bagno,active,30,2
2024-03-21 09:18:00,S_camera_letto_2,PIR,camera_letto,active,330,2
2024-03-21 12:09:00,S_soggiorno_3,PIR,soggiorno,active,78,2
2024-03-21 12:52:00,S_soggiorno_3,PIR,soggiorno,active,39,2
2024-03-21 12:45:00,S_bagno_2,PIR,bagno,active,411,2
2024-03-21 14:47:00,S_camera_letto_1,PIR,camera_letto,active,1021,2
2024-03-21 15:54:00,S_camera_letto_2,PIR,camera_letto,active,32,2
2024-03-21 16:29:00,S_ingresso_1,PIR,ingresso,active,237,2
2024-03-21 16:32:00,S_camera_letto_1,PIR,camera_letto,active,295,2
2024-03-21 17:40:00,S_bagno_1,PIR,bagno,active,144,2
2024-03-21 17:57:00,S_bagno_2,PIR,bagno,active,87,2
2024-03-21 17:36:00,S_camera_letto_2,PIR,camera_letto,active,92,2
2024-03-21 18:03:00,S_bagno_3,PIR,bagno,active,173,2
2024-03-21 18:40:00,S_soggiorno_2,PIR,soggiorno,active,45,2
2024-03-21 18:21:00,S_soggiorno_2,PIR,soggiorno,active,56,2
2024-03-21 18:56:00,S_bagno_2,PIR,bagno,active,112,2
2024-03-21 18:45:00,S_soggiorno_3,PIR,soggiorno,active,30,2
2024-03-21 19:22:00,S_soggiorno_2,PIR,soggiorno,active,47,2
2024-03-21 19:42:00,S_cucina_3,PIR,cucina,active,30,2
2024-03-21 19:24:00,S_soggiorno_1,PIR,soggiorno,active,30,2
2024-03-21 19:31:00,S_soggiorno_3,PIR,soggiorno,active,66,2
2024-03-21 20:13:00,S_camera_letto_2,PIR,camera_letto,active,32,2
2024-03-21 20:35:00,S_soggiorno_2,PIR,soggiorno,active,248,2
2024-03-21 20:17:00,S_cucina_3,PIR,cucina,active,61,2
2024-03-21 21:29:00,S_camera_letto_1,PIR,camera_letto,active,231,2
2024-03-21 22:01:00,S_ingresso_2,PIR,ingresso,active,427,2
2024-03-22 07:02:00,S_ingresso_1,PIR,ingresso,active,104,2
2024-03-22 07:02:00,S_camera_letto_2,PIR,camera_letto,active,381,2
2024-03-22 07:56:00,S_bagno_1,PIR,bagno,active,194,2
2024-03-22 08:42:00,S_soggiorno_3,PIR,soggiorno,active,522,2
2024-03-22 09:09:00,S_soggiorno_2,PIR,soggiorno,active,108,2
2024-03-22 10:16:00,S_cucina_3,PIR,cucina,active,133,2
2024-03-22 11:49:00,S_camera_letto_1,PIR,camera_letto,active,306,2
2024-03-22 11:58:00,S_cucina_1,PIR,cucina,active,150,2
2024-03-22 12:42:00,S_soggiorno_3,PIR,soggiorno,active,228,2
2024-03-22 13:31:00,S_cucina_3,PIR,cucina,active,132,2
2024-03-22 13:23:00,S_camera_letto_2,PIR,camera_letto,active,1189,2
2024-03-22 13:46:00,S_bagno_3,PIR,bagno,active,51,2
2024-03-22 13:24:00,S_cucina_3,PIR,cucina,active,30,2
2024-03-22 13:51:00,S_bagno_1,PIR,bagno,active,355,2
2024-03-22 14:42:00,S_bagno_1,PIR,bagno,active,30,2
2024-03-22 14:02:00,S_camera_letto_2,PIR,camera_letto,active,235,2
2024-03-22 16:37:00,S_cucina_1,PIR,cucina,active,678,2
2024-03-22 16:00:00,S_bagno_2,PIR,bagno,active,30,2
2024-03-22 16:09:00,S_bagno_3,PIR,bagno,active,961,2
2024-03-22 16:00:00,S_camera_letto_1,PIR,camera_letto,active,118,2
2024-03-22 16:39:00,S_camera_letto_3,PIR,camera_letto,active,211,2
2024-03-22 18:10:00,S_camera_letto_1,PIR,camera_letto,active,161,2
2024-03-22 18:25:00,S_cucina_2,PIR,cucina,active,30,2
2024-03-22 18:11:00,S_cucina_3,PIR,cucina,active,30,2
2024-03-22 18:14:00,S_cucina_2,PIR,cucina,active,187,2
2024-03-22 18:11:00,S_cucina_3,PIR,cucina,active,47,2
2024-03-22 19:37:00,S_soggiorno_1,PIR,soggiorno,active,30,2
2024-03-22 21:17:00,S_cucina_2,PIR,cucina,active,67,2
2024-03-22 21:58:00,S_cucina_1,PIR,cucina,active,828,2
2024-03-22 21:34:00,S_bagno_3,PIR,bagno,active,257,2
2024-03-22 22:36:00,S_soggiorno_1,PIR,soggiorno,active,424,2
2024-03-22 22:11:00,S_soggiorno_1,PIR,soggiorno,active,538,2
2024-03-22 22:17:00,S_ingresso_3,PIR,ingresso,active,30,2
2024-03-23 06:07:00,S_ingresso_3,PIR,ingresso,active,41,2
2024-03-23 07:13:00,S_bagno_2,PIR,bagno,active,169,2
2024-03-23 07:02:00,S_cucina_2,PIR,cucina,active,240,2
2024-03-23 08:18:00,S_soggiorno_2,PIR,soggiorno,active,30,2
2024-03-23 08:54:00,S_soggiorno_3,PIR,soggiorno,active,230,2
2024-03-23 09:19:00,S_cucina_3,PIR,cucina,active,127,2
2024-03-23 09:54:00,S_camera_letto_3,PIR,camera_letto,active,329,2
2024-03-23 09:05:00,S_soggiorno_2,PIR,soggiorno,active,30,2
2024-03-23 09:41:00,S_cucina_2,PIR,cucina,active,163,2
2024-03-23 12:34:00,S_bagno_3,PIR,bagno,active,227,2
2024-03-23 13:05:00,S_soggiorno_2,PIR,soggiorno,active,574,2
2024-03-23 13:16:00,S_camera_letto_2,PIR,camera_letto,active,362,2
2024-03-23 14:43:00,S_cucina_3,PIR,cucina,active,231,2
2024-03-23 14:17:00,S_soggiorno_2,PIR,soggiorno,active,30,2
2024-03-23 15:47:00,S_cucina_3,PIR,cucina,active,393,2
2024-03-23 15:12:00,S_ingresso_2,PIR,ingresso,active,442,2
2024-03-23 16:26:00,S_cucina_1,PIR,cucina,active,106,2
2024-03-23 16:48:00,S_cucina_3,PIR,cucina,active,386,2
2024-03-23 17:31:00,S_cucina_1,PIR,cucina,active,371,2
2024-03-23 18:59:00,S_cucina_3,PIR,cucina,active,200,2
2024-03-23 19:46:00,S_cucina_2,PIR,cucina,active,30,2
2024-03-23 19:42:00,S_soggiorno_1,PIR,soggiorno,active,390,2
2024-03-23 19:53:00,S_soggiorno_2,PIR,soggiorno,active,336,2
2024-03-23 19:37:00,S_bagno_2,PIR,bagno,active,1394,2
2024-03-23 19:44:00,S_ingresso_3,PIR,ingresso,active,510,2
2024-03-23 20:02:00,S_camera_letto_3,PIR,camera_letto,active,135,2
2024-03-23 20:23:00,S_cucina_1,PIR,cucina,active,441,2
2024-03-23 21:47:00,S_camera_letto_2,PIR,camera_letto,active,289,2
2024-03-23 22:10:00,S_bagno_1,PIR,bagno,active,161,2
2024-03-23 22:57:00,S_bagno_2,PIR,bagno,active,904,2
2024-03-23 22:31:00,S_ingresso_1,PIR,ingresso,active,842,2
2024-03-24 06:57:00,S_soggiorno_1,PIR,soggiorno,active,1926,2
2024-03-24 07:04:00,S_soggiorno_1,PIR,soggiorno,active,92,2
2024-03-24 07:48:00,S_soggiorno_1,PIR,soggiorno,active,151,2
2024-03-24 08:51:00,S_camera_letto_2,PIR,camera_letto,active,405,2
2024-03-24 08:29:00,S_cucina_2,PIR,cucina,active,114,2
2024-03-24 09:34:00,S_cucina_2,PIR,cucina,active,111,2
2024-03-24 10:48:00,S_cucina_3,PIR,cucina,active,41,2
2024-03-24 10:55:00,S_cucina_2,PIR,cucina,active,752,2
2024-03-24 11:55:00,S_bagno_1,PIR,bagno,active,56,2
2024-03-24 11:00:00,S_bagno_1,PIR,bagno,active,110,2
2024-03-24 12:35:00,S_cucina_2,PIR,cucina,active,327,2
2024-03-24 14:58:00,S_cucina_2,PIR,cucina,active,30,2
2024-03-24 14:05:00,S_soggiorno_2,PIR,soggiorno,active,240,2
2024-03-24 14:27:00,S_camera_letto_3,PIR,camera_letto,active,511,2
2024-03-24 14:35:00,S_soggiorno_2,PIR,soggiorno,active,122,2
2024-03-24 16:18:00,S_ingresso_1,PIR,ingresso,active,89,2
2024-03-24 17:52:00,S_cucina_2,PIR,cucina,active,477,2
2024-03-24 17:49:00,S_cucina_3,PIR,cucina,active,30,2
2024-03-24 17:12:00,S_camera_letto_3,PIR,camera_letto,active,655,2
2024-03-24 19:45:00,S_cucina_1,PIR,cucina,active,329,2
2024-03-24 19:13:00,S_soggiorno_2,PIR,soggiorno,active,546,2
2024-03-24 22:35:00,S_soggiorno_1,PIR,soggiorno,active,570,2
2024-03-25 06:48:00,S_ingresso_1,PIR,ingresso,active,30,2
2024-03-25 06:53:00,S_camera_letto_1,PIR,camera_letto,active,225,2
2024-03-25 06:58:00,S_bagno_3,PIR,bagno,active,439,2
2024-03-25 06:04:00,S_cucina_2,PIR,cucina,active,80,2
2024-03-25 06:01:00,S_bagno_3,PIR,bagno,active,187,2
2024-03-25 06:12:00,S_bagno_2,PIR,bagno,active,177,2
2024-03-25 06:36:00,S_soggiorno_3,PIR,soggiorno,active,40,2
2024-03-25 07:46:00,S_camera_letto_1,PIR,camera_letto,active,141,2
2024-03-25 10:31:00,S_soggiorno_1,PIR,soggiorno,active,254,2
2024-03-25 10:44:00,S_camera_letto_2,PIR,camera_letto,active,90,2
2024-03-25 10:12:00,S_camera_letto_2,PIR,camera_letto,active,187,2
2024-03-25 10:19:00,S_ingresso_2,PIR,ingresso,active,80,2
2024-03-25 11:38:00,S_ingresso_2,PIR,ingresso,active,206,2
2024-03-25 11:58:00,S_cucina_1,PIR,cucina,active,138,2
2024-03-25 12:07:00,S_bagno_3,PIR,bagno,active,163,2
2024-03-25 12:33:00,S_soggiorno_3,PIR,soggiorno,active,366,2
2024-03-25 12:38:00,S_soggiorno_2,PIR,soggiorno,active,285,2
2024-03-25 12:32:00,S_soggiorno_1,PIR,soggiorno,active,171,2
2024-03-25 13:37:00,S_ingresso_3,PIR,ingresso,active,157,2
2024-03-25 14:50:00,S_camera_letto_1,PIR,camera_letto,active,49,2
2024-03-25 14:04:00,S_soggiorno_1,PIR,soggiorno,active,137,2
2024-03-25 14:51:00,S_soggiorno_3,PIR,soggiorno,active,33,2
2024-03-25 14:28:00,S_cucina_3,PIR,cucina,active,241,2
2024-03-25 14:34:00,S_bagno_3,PIR,bagno,active,30,2
2024-03-25 15:44:00,S_cucina_2,PIR,cucina,active,51,2
2024-03-25 15:16:00,S_camera_letto_3,PIR,camera_letto,active,611,2
2024-03-25 15:53:00,S_soggiorno_1,PIR,soggiorno,active,584,2
2024-03-25 17:55:00,S_camera_letto_1,PIR,camera_letto,active,96,2
2024-03-25 18:10:00,S_bagno_1,PIR,bagno,active,30,2
2024-03-25 18:50:00,S_soggiorno_3,PIR,soggiorno,active,183,2
2024-03-25 19:45:00,S_camera_letto_3,PIR,camera_letto,active,30,2
2024-03-25 19:57:00,S_soggiorno_3,PIR,soggiorno,active,81,2
2024-03-25 20:08:00,S_camera_letto_3,PIR,camera_letto,active,623,2
2024-03-25 20:28:00,S_camera_letto_1,PIR,camera_letto,active,40,2
2024-03-25 20:25:00,S_bagno_2,PIR,bagno,active,727,2
2024-03-25 21:01:00,S_soggiorno_2,PIR,soggiorno,active,271,2
2024-03-25 21:09:00,S_camera_letto_1,PIR,camera_letto,active,31,2
2024-03-25 21:33:00,S_soggiorno_2,PIR,soggiorno,active,676,2
2024-03-25 22:51:00,S_soggiorno_3,PIR,soggiorno,active,673,2
2024-03-26 07:02:00,S_camera_letto_2,PIR,camera_letto,active,450,2
2024-03-26 07:43:00,S_soggiorno_1,PIR,soggiorno,active,1046,2
2024-03-26 08:55:00,S_cucina_2,PIR,cucina,active,41,2
2024-03-26 09:44:00,S_bagno_3,PIR,bagno,active,47,2
2024-03-26 10:41:00,S_cucina_2,PIR,cucina,active,146,2
2024-03-26 11:36:00,S_cucina_3,PIR,cucina,active,530,2
2024-03-26 12:29:00,S_camera_letto_3,PIR,camera_letto,active,53,2
2024-03-26 12:11:00,S_soggiorno_3,PIR,soggiorno,active,30,2
2024-03-26 13:26:00,S_bagno_2,PIR,bagno,active,198,2
2024-03-26 13:31:00,S_cucina_1,PIR,cucina,active,42,2
2024-03-26 14:43:00,S_camera_letto_3,PIR,camera_letto,active,634,2
2024-03-26 15:34:00,S_bagno_3,PIR,bagno,active,32,2
2024-03-26 15:49:00,S_soggiorno_2,PIR,soggiorno,active,524,2
2024-03-26 15:02:00,S_cucina_2,PIR,cucina,active,248,2
2024-03-26 17:02:00,S_bagno_3,PIR,bagno,active,45,2
2024-03-26 17:36:00,S_soggiorno_1,PIR,soggiorno,active,44,2
2024-03-26 18:15:00,S_soggiorno_1,PIR,soggiorno,active,278,2
2024-03-26 19:06:00,S_ingresso_2,PIR,ingresso,active,301,2
2024-03-26 20:47:00,S_bagno_1,PIR,bagno,active,619,2
2024-03-26 20:05:00,S_ingresso_1,PIR,ingresso,active,30,2
2024-03-26 21:04:00,S_soggiorno_3,PIR,soggiorno,active,55,2
2024-03-27 06:51:00,S_bagno_3,PIR,bagno,active,30,2
2024-03-27 07:17:00,S_cucina_1,PIR,cucina,active,154,2
2024-03-27 08:17:00,S_bagno_2,PIR,bagno,active,210,2
2024-03-27 09:13:00,S_cucina_2,PIR,cucina,active,485,2
2024-03-27 09:18:00,S_camera_letto_1,PIR,camera_letto,active,372,2
2024-03-27 11:42:00,S_cucina_2,PIR,cucina,active,137,2
2024-03-27 11:35:00,S_soggiorno_2,PIR,soggiorno,active,2058,2
2024-03-27 12:15:00,S_camera_letto_1,PIR,camera_letto,active,30,2
2024-03-27 13:30:00,S_cucina_3,PIR,cucina,active,1231,2
2024-03-27 13:02:00,S_ingresso_3,PIR,ingresso,active,163,2
2024-03-27 13:41:00,S_cucina_2,PIR,cucina,active,172,2
2024-03-27 14:00:00,S_camera_letto_1,PIR,camera_letto,active,485,2
2024-03-27 15:38:00,S_soggiorno_2,PIR,soggiorno,active,442,2
2024-03-27 16:09:00,S_soggiorno_2,PIR,soggiorno,active,30,2
2024-03-27 17:40:00,S_bagno_1,PIR,bagno,active,214,2
2024-03-27 17:45:00,S_bagno_1,PIR,bagno,active,114,2
2024-03-27 18:04:00,S_camera_letto_1,PIR,camera_letto,active,66,2
2024-03-27 19:39:00,S_bagno_1,PIR,bagno,active,154,2
2024-03-27 21:52:00,S_cucina_1,PIR,cucina,active,91,2
2024-03-28 06:05:00,S_soggiorno_1,PIR,soggiorno,active,396,2
2024-03-28 06:29:00,S_soggiorno_1,PIR,soggiorno,active,173,2
2024-03-28 06:25:00,S_soggiorno_1,PIR,soggiorno,active,322,2
2024-03-28 07:08:00,S_cucina_2,PIR,cucina,active,993,2
2024-03-28 07:32:00,S_soggiorno_1,PIR,soggiorno,active,304,2
2024-03-28 07:10:00,S_cucina_1,PIR,cucina,active,361,2
2024-03-28 09:53:00,S_soggiorno_1,PIR,soggiorno,active,324,2
2024-03-28 09:24:00,S_camera_letto_2,PIR,camera_letto,active,206,2
2024-03-28 10:49:00,S_camera_letto_3,PIR,camera_letto,active,30,2
2024-03-28 10:54:00,S_soggiorno_3,PIR,soggiorno,active,477,2
2024-03-28 10:44:00,S_soggiorno_1,PIR,soggiorno,active,535,2
2024-03-28 11:31:00,S_bagno_2,PIR,bagno,active,187,2
2024-03-28 11:39:00,S_bagno_3,PIR,bagno,active,30,2
2024-03-28 12:27:00,S_ingresso_2,PIR,ingresso,active,462,2
2024-03-28 12:53:00,S_soggiorno_1,PIR,soggiorno,active,30,2
2024-03-28 13:29:00,S_soggiorno_2,PIR,soggiorno,active,463,2
2024-03-28 14:07:00,S_soggiorno_2,PIR,soggiorno,active,30,2
2024-03-28 14:51:00,S_bagno_2,PIR,bagno,active,879,2
2024-03-28 14:18:00,S_soggiorno_3,PIR,soggiorno,active,37,2
2024-03-28 16:21:00,S_ingresso_2,PIR,ingresso,active,567,2
2024-03-28 16:32:00,S_soggiorno_1,PIR,soggiorno,active,235,2
2024-03-28 16:27:00,S_soggiorno_1,PIR,soggiorno,active,302,2
2024-03-28 16:33:00,S_bagno_2,PIR,bagno,active,30,2
2024-03-28 17:57:00,S_cucina_2,PIR,cucina,active,477,2
